name,price,emi,kilometer,fuel,transmission,registration,location,link
"2023 Audi Q3
29.13 Lakh
₹29.50 Lakh",29.13 Lakh,"EMI ₹50,736/m*",79K km,Petrol,Automatic,TS21,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/audi/q3/40-tfsi-premium-plus-kukatpally-2023/28361691/
"2015 Maruti Alto 800
2.44 Lakh
₹2.46 Lakh",2.44 Lakh,"EMI ₹5,632/m*",60.5K km,Petrol,Manual,AP21,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/vxi-kukatpally-2015/28682056/
"2015 Honda City
5.51 Lakh
₹5.54 Lakh",5.51 Lakh,"EMI ₹11,975/m*",145K km,Diesel,Manual,AP26,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/honda/city/vx-diesel-kukatpally-2015/27960723/
"2016 Hyundai Grand i10
4.43 Lakh",4.43 Lakh,"EMI ₹8,209/m*",60K km,Petrol,Automatic,TS13,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/grand-i10/asta-at-12-kappa-vtvt-kukatpally-2016/27585582/
"2016 Maruti Alto K10
2.43 Lakh
₹2.49 Lakh",2.43 Lakh,"EMI ₹4,605/m*",94K km,Petrol,Manual,TS08,"D-Mart, Madhapur",https://www.spinny.com/used-cars-in-hyderabad/s/
"2022 Hyundai Venue
8.71 Lakh
₹8.83 Lakh",8.71 Lakh,"EMI ₹15,156/m*",46.5K km,Petrol,Manual,TS30,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/venue/sx-o-10-turbo-imt-kukatpally-2022/24997330/
"2021 Kia Sonet
9.27 Lakh
₹9.34 Lakh",9.27 Lakh,"EMI ₹16,024/m*",85K km,Petrol,Automatic,TS11,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/kia/sonet/gtx-plus-10-dct-uppal-2021/28740635/
"2017 Honda Jazz
4.61 Lakh
₹4.64 Lakh",4.61 Lakh,"EMI ₹7,471/m*",132.5K km,Petrol,Automatic,TS09,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/honda/jazz/v-at-petrol-hafeezpet-2017/29011748/
"2023 Maruti XL6
12.57 Lakh
₹12.70 Lakh",12.57 Lakh,"EMI ₹21,984/m*",15.5K km,Petrol,Automatic,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/xl6/alpha-plus-at-petrol-kukatpally-2023/28986733/
"2020 Kia Seltos
11.03 Lakh
₹11.11 Lakh",11.03 Lakh,"EMI ₹19,259/m*",120.5K km,Petrol,Automatic,TS07,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-dct-14-uppal-2020/27818922/
"2019 Mercedes C-Class
26.31 Lakh
₹26.50 Lakh",26.31 Lakh,"EMI ₹45,576/m*",28K km,Diesel,Automatic,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mercedes-benz/c-class/c220d-progressive-kukatpally-2019/28536556/
"2016 Maruti Alto 800
2.13 Lakh
₹2.15 Lakh",2.13 Lakh,"EMI ₹4,225/m*",110K km,Petrol,Manual,TS08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/vxi-uppal-2016/28922188/
"2016 Maruti Alto 800
2.12 Lakh
₹2.14 Lakh",2.12 Lakh,"EMI ₹4,206/m*",112.5K km,Petrol,Manual,AP35,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/lxi-2016/28542929/
"2019 Kia Seltos
11.09 Lakh
₹11.19 Lakh",11.09 Lakh,"EMI ₹19,311/m*",84K km,Petrol,Automatic,TS07,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-at-14-2019/28862041/
"2023 Audi Q3
32.09 Lakh
₹32.50 Lakh",32.09 Lakh,"EMI ₹55,896/m*",42K km,Petrol,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/audi/q3/40-tfsi-technology-kukatpally-2023/28864179/
"2023 Maruti Brezza
12.04 Lakh
₹12.13 Lakh",12.04 Lakh,"EMI ₹21,013/m*",27.5K km,Petrol,Automatic,TS13,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/brezza/zxi-plus-at-kukatpally-2023/28908687/
"2022 Honda City
11.17 Lakh
₹11.26 Lakh",11.17 Lakh,"EMI ₹19,430/m*",37.5K km,Petrol,Automatic,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/honda/city/vx-cvt-petrol-kukatpally-2022/28249065/
"2016 Audi Q3
16.29 Lakh
₹16.50 Lakh",16.29 Lakh,"EMI ₹30,331/m*",56K km,Diesel,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/audi/q3/35-tdi-premium-sunroof-kukatpally-2016/28518742/
"2019 Kia Seltos
10.40 Lakh
₹10.49 Lakh",10.40 Lakh,"EMI ₹18,102/m*",74K km,Petrol,Manual,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-14-kukatpally-2019/27619211/
"2021 Mercedes GLC
41.37 Lakh
₹41.90 Lakh",41.37 Lakh,"EMI ₹72,064/m*",45K km,Petrol,Automatic,TS04,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mercedes-benz/glc/200-progressive-kukatpally-2021/28626580/
"2016 Tata Nano
1.95 Lakh",1.95 Lakh,"EMI ₹3,447/m*",62.5K km,Petrol,Automatic,TS08,N/A,https://www.spinny.com/buy-used-cars/hyderabad/tata/nano/twist-xta-kukatpally-2016/28520365/
"2017 Hyundai Elite i20
4.66 Lakh
₹4.69 Lakh",4.66 Lakh,"EMI ₹8,609/m*",107K km,Petrol,Manual,TS07,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/asta-12-hafeezpet-2017/28455386/
"2022 Kia Seltos
11.94 Lakh
₹12.07 Lakh",11.94 Lakh,"EMI ₹20,826/m*",103K km,Diesel,Manual,TS10,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/htx-plus-15-diesel-kukatpally-2022/27379154/
"2023 Mahindra Thar
14.34 Lakh",14.34 Lakh,"EMI ₹24,895/m*",50.5K km,Diesel,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mahindra/thar/lx-hard-top-diesel-at-4wd-kukatpally-2023/28425150/
"2014 Hyundai Grand i10
3.49 Lakh",3.49 Lakh,"EMI ₹9,515/m*",54.5K km,Petrol,Manual,TS07,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/grand-i10/magna-12-kappa-vtvt-kukatpally-2014/28943940/
"2020 Maruti Vitara Brezza
7.95 Lakh",7.95 Lakh,"EMI ₹13,674/m*",97.5K km,Petrol,Automatic,TS15,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/vitara-brezza/zxi-plus-at-shvs-uppal-2020/29170223/
"2023 Hyundai Verna
11.69 Lakh",11.69 Lakh,"EMI ₹20,247/m*",55.5K km,Petrol,Manual,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/verna/sx-15-turbo-petrol-mt-2023/28929857/
"2021 Kia Sonet
9.82 Lakh",9.82 Lakh,"EMI ₹16,842/m*",54.5K km,Petrol,Automatic,TS09,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/kia/sonet/gtx-plus-10-dct-2021/29092764/
"2013 Maruti Wagon R
2.45 Lakh
₹2.51 Lakh",2.45 Lakh,"EMI ₹9,891/m*",80K km,Petrol,Manual,AP11,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/wagon-r/vxi-2013/28615130/
"2016 Hyundai i20 Active
5.16 Lakh
₹5.19 Lakh",5.16 Lakh,"EMI ₹9,592/m*",47K km,Petrol,Manual,TS07,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/i20-active/12-s-2016/27647534/
"2020 MG Hector
12.53 Lakh
₹12.66 Lakh",12.53 Lakh,"EMI ₹22,000/m*",46.5K km,Diesel,Manual,TS13,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mg-motors/hector/sharp-20-diesel-kukatpally-2020/27890679/
"2021 BMW X3
32.48 Lakh
₹32.90 Lakh",32.48 Lakh,"EMI ₹56,584/m*",63K km,Petrol,Automatic,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/bmw/x3/xdrive-30i-luxury-line-kukatpally-2021/28423286/
"2020 MG Hector
12.14 Lakh
₹12.26 Lakh",12.14 Lakh,"EMI ₹21,150/m*",73K km,Diesel,Manual,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mg-motors/hector/sharp-20-diesel-kukatpally-2020/27883867/
"2020 Honda Jazz
6.56 Lakh
₹6.60 Lakh",6.56 Lakh,"EMI ₹10,600/m*",76K km,Petrol,Automatic,AP39,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/honda/jazz/zx-cvt-kukatpally-2020/28294480/
"2022 Jeep Compass
19.52 Lakh
₹19.62 Lakh",19.52 Lakh,"EMI ₹33,741/m*",50K km,Diesel,Automatic,AP39,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/jeep/compass/model-s-o-diesel-4x4-at-kukatpally-2022/28595798/
"2023 Jeep Compass
16.82 Lakh
₹16.91 Lakh",16.82 Lakh,"EMI ₹29,086/m*",55.5K km,Diesel,Manual,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/jeep/compass/model-s-o-20-diesel-kukatpally-2023/28050606/
"2020 Mercedes GLE
27.46 Lakh
₹27.95 Lakh",27.46 Lakh,"EMI ₹48,070/m*",109.5K km,Diesel,Automatic,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mercedes-benz/gle/250-d-kukatpally-2020/28341300/
"2022 Hyundai Verna
11.13 Lakh
₹11.32 Lakh",11.13 Lakh,"EMI ₹19,532/m*",49.5K km,Petrol,Automatic,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/verna/sx-o-10-turbo-dct-kukatpally-2022/27565015/
"2020 Kia Seltos
10.29 Lakh
₹10.43 Lakh",10.29 Lakh,"EMI ₹18,000/m*",103.5K km,Petrol,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-at-14-kukatpally-2020/26130866/
"2022 Kia Seltos
15.08 Lakh
₹15.20 Lakh",15.08 Lakh,"EMI ₹26,292/m*",38.5K km,Petrol,Automatic,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-14-dct-kukatpally-2022/27758478/
"2021 Hyundai Santro
5.04 Lakh",5.04 Lakh,"EMI ₹8,650/m*",10.5K km,Petrol,Automatic,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/santro/sportz-amt-kukatpally-2021/28819070/
"2019 Maruti Ignis
5.20 Lakh",5.20 Lakh,"EMI ₹8,991/m*",35K km,Petrol,Automatic,TS13,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/ignis/zeta-12-amt-uppal-2019/29055425/
"2022 Mahindra Thar
13.42 Lakh",13.42 Lakh,"EMI ₹23,311/m*",41K km,Diesel,Automatic,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mahindra/thar/lx-hard-top-diesel-at-kukatpally-2022/28733518/
"2013 Maruti Wagon R
2.46 Lakh
₹2.52 Lakh",2.46 Lakh,"EMI ₹9,930/m*",111K km,Petrol,Manual,AP36,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/wagon-r/vxi-2013/28902274/
"2021 Renault Triber
5.45 Lakh
₹5.49 Lakh",5.45 Lakh,"EMI ₹9,417/m*",37.5K km,Petrol,Manual,TS11,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/renault/triber/rxz-hafeezpet-2021/27585709/
"2017 Datsun Redi-GO
2.14 Lakh
₹2.16 Lakh",2.14 Lakh,"EMI ₹15,719/m*",71.5K km,Petrol,Manual,TS04,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/datsun/redi-go/t-o-20162019-2017/28016120/
"2012 Maruti Wagon R 1.0
2.92 Lakh
₹2.95 Lakh",2.92 Lakh,"EMI ₹21,364/m*",23K km,Cng,Manual,AP28,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/wagon-r-10/lxi-cng-kukatpally-2012/28135144/
"2017 Land Rover Range Rover Evoque
19.75 Lakh
₹20 Lakh",19.75 Lakh,"EMI ₹36,766/m*",93K km,Diesel,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/land-rover/range-rover-evoque/hse-kukatpally-2017/27742152/
"2018 Renault Kwid
3.40 Lakh
₹3.42 Lakh",3.40 Lakh,"EMI ₹5,943/m*",28K km,Petrol,Automatic,TS13,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/10-rxt-amt-kukatpally-2018/28680440/
"2022 Hyundai Alcazar
14.57 Lakh
₹14.75 Lakh",14.57 Lakh,"EMI ₹26,701/m*",63.5K km,Petrol,Automatic,TS11,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/alcazar/signature-o-7-seater-20-petrol-at-kukatpally-2022/28764614/
"2016 Honda Brio
3.54 Lakh
₹3.56 Lakh",3.54 Lakh,"EMI ₹6,143/m*",68K km,Petrol,Manual,TS10,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/honda/brio/s-mt-kukatpally-2016/28922205/
"2019 Mercedes GLC
21.72 Lakh
₹22 Lakh",21.72 Lakh,"EMI ₹37,836/m*",39K km,Petrol,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mercedes-benz/glc/300-progressive-kukatpally-2019/28307186/
"2016 Honda Brio
3.07 Lakh
₹3.10 Lakh",3.07 Lakh,"EMI ₹5,358/m*",91K km,Petrol,Manual,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/honda/brio/s-mt-kukatpally-2016/28367941/
"2017 Audi Q3
16.29 Lakh
₹16.50 Lakh",16.29 Lakh,"EMI ₹28,377/m*",44.5K km,Petrol,Automatic,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/audi/q3/30-tfsi-premium-kukatpally-2017/27293246/
"2017 Honda Jazz
4.77 Lakh
₹4.80 Lakh",4.77 Lakh,"EMI ₹7,790/m*",91K km,Petrol,Automatic,TS10,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/honda/jazz/v-at-petrol-uppal-2017/28733851/
"2019 Jeep Compass
12.62 Lakh
₹12.81 Lakh",12.62 Lakh,"EMI ₹22,034/m*",69.5K km,Diesel,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/jeep/compass/trailhawk-o-20-4x4-kukatpally-2019/27097647/
"2019 Hyundai Santro
4.20 Lakh
₹4.25 Lakh",4.20 Lakh,"EMI ₹7,373/m*",56.5K km,Petrol,Automatic,AP39,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/santro/sportz-amt-uppal-2019/27532363/
"2021 Renault Kiger
5.85 Lakh
₹5.88 Lakh",5.85 Lakh,"EMI ₹10,081/m*",103.5K km,Petrol,Manual,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/renault/kiger/rxz-10-turbo-mt-dual-tone-kukatpally-2021/28517010/
"2023 Kia Carens
15.60 Lakh
₹15.73 Lakh",15.60 Lakh,"EMI ₹27,195/m*",42.5K km,Petrol,Automatic,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/carens/luxury-plus-15-turbo-petrol-dct-6-str-kukatpally-2023/27912290/
"2021 Kia Seltos
10.55 Lakh
₹10.70 Lakh",10.55 Lakh,"EMI ₹18,545/m*",103K km,Petrol,Automatic,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-14-dct-kukatpally-2021/27349865/
"2021 Kia Seltos
11.92 Lakh",11.92 Lakh,"EMI ₹20,571/m*",119.5K km,Diesel,Automatic,TS11,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-15-diesel-at-kukatpally-2021/27016849/
"2020 Mercedes GLA
24.19 Lakh",24.19 Lakh,"EMI ₹41,599/m*",26.5K km,Petrol,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mercedes-benz/gla/200-urban-edition-kukatpally-2020/28616739/
"2012 Hyundai i10
2.14 Lakh",2.14 Lakh,"EMI ₹15,862/m*",88K km,Petrol,Manual,AP28,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/i10/sportz-12-kappa2-uppal-2012/28374600/
"2018 Maruti Wagon R
3.97 Lakh
₹4.01 Lakh",3.97 Lakh,"EMI ₹7,291/m*",20K km,Petrol,Manual,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/wagon-r/vxi-kukatpally-2018/27587693/
"2023 Mahindra Thar
13.56 Lakh",13.56 Lakh,"EMI ₹23,550/m*",33K km,Diesel,Manual,AP39,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mahindra/thar/lx-hard-top-diesel-mt-kukatpally-2023/28293067/
"2024 Volkswagen Virtus
14.15 Lakh",14.15 Lakh,"EMI ₹24,403/m*",21K km,Petrol,Automatic,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/virtus/topline-10-tsi-at-kukatpally-2024/28931005/
"2020 MG Hector
9.68 Lakh
₹9.76 Lakh",9.68 Lakh,"EMI ₹16,756/m*",49.5K km,Petrol,Automatic,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mg-motors/hector/sharp-15-dct-petrol-kukatpally-2020/28066397/
"2022 Kia Seltos
12.75 Lakh
₹12.92 Lakh",12.75 Lakh,"EMI ₹22,291/m*",52.5K km,Petrol,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-14-dct-kukatpally-2022/28375639/
"2022 Volkswagen Taigun
10.09 Lakh
₹10.26 Lakh",10.09 Lakh,"EMI ₹17,761/m*",120K km,Petrol,Manual,TS07,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/topline-10-tsi-mt-uppal-2022/27073410/
"2022 Honda City
10.62 Lakh
₹10.77 Lakh",10.62 Lakh,"EMI ₹18,663/m*",67K km,Petrol,Automatic,TS31,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/honda/city/zx-cvt-petrol-uppal-2022/28322038/
"2023 Nissan Magnite
8.71 Lakh
₹8.77 Lakh",8.71 Lakh,"EMI ₹15,054/m*",29.5K km,Petrol,Automatic,TS08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/nissan/magnite/xv-premium-turbo-cvt-uppal-2023/28180921/
"2023 Mercedes C-Class
45.21 Lakh
₹46.50 Lakh",45.21 Lakh,"EMI ₹82,212/m*",22K km,Diesel,Automatic,TS12,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/mercedes-benz/c-class/c-220d-kukatpally-2023/26860198/
"2020 Kia Seltos
11.01 Lakh
₹11.09 Lakh",11.01 Lakh,"EMI ₹19,208/m*",64.5K km,Petrol,Automatic,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/seltos/gtx-plus-dct-14-kukatpally-2020/28803061/
"2023 Renault Kwid
5.07 Lakh
₹5.10 Lakh",5.07 Lakh,"EMI ₹8,753/m*",4.5K km,Petrol,Automatic,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/rxt-10-amt-kukatpally-2023/28795805/
"2022 Tata Nexon
7.59 Lakh
₹7.65 Lakh",7.59 Lakh,"EMI ₹13,095/m*",100.5K km,Petrol,Manual,TS07,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/tata/nexon/xz-plus-kukatpally-2022/28847599/
"2017 Datsun Redi-GO
2.03 Lakh
₹2.07 Lakh",2.03 Lakh,N/A,61.5K km,Petrol,Manual,TS11,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/datsun/redi-go/s-20162019-uppal-2017/28818478/
"2017 Renault Kwid
3.16 Lakh
₹3.18 Lakh",3.16 Lakh,"EMI ₹5,861/m*",30K km,Petrol,Automatic,TS07,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/renault/kwid/10-rxt-amt-uppal-2017/28904588/
"2022 Maruti Vitara Brezza
9.27 Lakh
₹9.39 Lakh",9.27 Lakh,"EMI ₹16,058/m*",30.5K km,Petrol,Manual,TS08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/vitara-brezza/zxi-plus-dual-tone-uppal-2022/27525051/
"2024 BMW X1
44.35 Lakh
₹45.50 Lakh",44.35 Lakh,"EMI ₹78,256/m*",23.5K km,Diesel,Automatic,TS09,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/bmw/x1/sdrive18d-m-sport-kukatpally-2024/27783045/
"2012 Maruti Wagon R 1.0
2.52 Lakh
₹2.54 Lakh",2.52 Lakh,"EMI ₹18,845/m*",50.5K km,Petrol,Manual,AP30,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/wagon-r-10/vxi-kukatpally-2012/28480439/
"2022 Kia Carens
14.78 Lakh
₹14.89 Lakh",14.78 Lakh,"EMI ₹25,747/m*",13K km,Petrol,Automatic,TS07,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/kia/carens/luxury-plus-14-petrol-dct-7-str-kukatpally-2022/27383785/
"2022 Volkswagen Taigun
13.48 Lakh",13.48 Lakh,"EMI ₹23,245/m*",47.5K km,Petrol,Automatic,AP39,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/taigun/gt-plus-15-tsi-dsg-2022/28708129/
"2017 Hyundai Elite i20
4.33 Lakh
₹4.41 Lakh",4.33 Lakh,"EMI ₹7,646/m*",108.5K km,Petrol,Manual,AP07,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/elite-i20/magna-executive-12-hafeezpet-2017/26475429/
"2018 Maruti Dzire
5.13 Lakh",5.13 Lakh,"EMI ₹8,872/m*",50K km,Petrol,Manual,AP07,"DSL Virtue Mall, Uppal",https://www.spinny.com/used-cars-in-hyderabad/s/
"2022 Skoda Slavia
9.64 Lakh
₹9.74 Lakh",9.64 Lakh,"EMI ₹16,705/m*",47K km,Petrol,Manual,TS08,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/skoda/slavia/ambition-10l-tsi-mt-kukatpally-2022/28601038/
"2022 Renault Kiger
6.94 Lakh
₹6.99 Lakh",6.94 Lakh,"EMI ₹12,022/m*",60.5K km,Petrol,Automatic,TS08,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/renault/kiger/rxz-turbo-cvt-uppal-2022/28513036/
"2024 Nissan Magnite
8.43 Lakh
₹8.49 Lakh",8.43 Lakh,"EMI ₹14,526/m*",37.5K km,Petrol,Automatic,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/nissan/magnite/xv-premium-turbo-cvt-uppal-2024/27898869/
"2013 Maruti Alto 800
2.16 Lakh
₹2.18 Lakh",2.16 Lakh,"EMI ₹8,611/m*",40.5K km,Petrol,Manual,AP29,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-800/lxi-uppal-2013/28851335/
"2018 Nissan Micra
3.68 Lakh
₹3.70 Lakh",3.68 Lakh,"EMI ₹5,970/m*",115.5K km,Petrol,Automatic,TS07,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/nissan/micra/xl-cvt-kukatpally-2018/28370584/
"2021 Hyundai Grand i10 Nios
4.84 Lakh
₹4.88 Lakh",4.84 Lakh,"EMI ₹8,378/m*",115.5K km,Petrol,Automatic,TS07,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/grand-i10-nios/sportz-amt-12-kappa-vtvt-uppal-2021/28750608/
"2023 Volkswagen Virtus
13.17 Lakh
₹13.31 Lakh",13.17 Lakh,"EMI ₹23,006/m*",36.5K km,Petrol,Automatic,AP40,"Nexus Sujana Mall, Kukatpally",https://www.spinny.com/buy-used-cars/hyderabad/volkswagen/virtus/topline-10-tsi-at-kukatpally-2023/27255002/
"2017 Hyundai Creta
8.71 Lakh
₹8.78 Lakh",8.71 Lakh,"EMI ₹15,019/m*",80K km,Diesel,Manual,TS09,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/hyundai/creta/sx-16-crdi-o-2017/28810986/
"2022 Tata Altroz
7.45 Lakh
₹7.54 Lakh",7.45 Lakh,"EMI ₹12,976/m*",55K km,Diesel,Manual,TS08,"D-Mart, Madhapur",https://www.spinny.com/buy-used-cars/hyderabad/tata/altroz/xz-plus-diesel-kukatpally-2022/28376819/
"2025 Maruti Alto K10
4.69 Lakh
₹4.72 Lakh",4.69 Lakh,"EMI ₹8,106/m*",17K km,Petrol,Manual,TG20,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/maruti-suzuki/alto-k10/vxi-plus-o-2025/28416083/
"2021 Tata Nexon
7.19 Lakh
₹7.27 Lakh",7.19 Lakh,"EMI ₹12,448/m*",99K km,Petrol,Manual,TS07,"DSL Virtue Mall, Uppal",https://www.spinny.com/buy-used-cars/hyderabad/tata/nexon/xz-plus-s-uppal-2021/28424072/
"2022 Tata Nexon
7.97 Lakh
₹8.03 Lakh",7.97 Lakh,"EMI ₹13,810/m*",41.5K km,Petrol,Manual,AP39,"Phoenix Trivium, Hafeezpet",https://www.spinny.com/buy-used-cars/hyderabad/tata/nexon/xz-plus-hafeezpet-2022/28545235/
